index,shipment_id,device_id,device_time,latitude,longitude,address,distance_from_origin,id,end_lag,time_interval,distance,speed
2724,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 08:32:57,38.0050697327,-85.7086410522,"752 KY-61, Shepherdsville, KY 40165, USA",955.6907928507467,6497,0,879.0,273.89797264943024,1.1217664408850385
2725,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 08:48:09,38.0046653748,-85.70854949950001,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.66925561474,6498,0,912.0,45.686826500652316,0.18034273618678545
2726,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 09:02:47,38.0051040649,-85.7084197998,"752 KY-61, Shepherdsville, KY 40165, USA",955.7083867154221,6499,0,878.0,50.10202423139943,0.20542971211052158
2727,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 09:17:57,38.0052871704,-85.7070770264,"752 KY-61, Shepherdsville, KY 40165, USA",955.8134267389105,6500,0,910.0,119.4354984279075,0.47249208169282086
2728,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 09:32:48,38.0053062439,-85.7077484131,"752 KY-61, Shepherdsville, KY 40165, USA",955.7685224739263,6501,0,891.0,58.88123120620102,0.23790396446949907
2729,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 09:47:58,38.0053367615,-85.7076034546,"752 KY-61, Shepherdsville, KY 40165, USA",955.7806021037813,6502,0,910.0,13.15038755945604,0.0520235112242217
2730,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:02:48,38.0048294067,-85.70850372310001,"752 KY-61, Shepherdsville, KY 40165, USA",955.6836998940179,6503,0,890.0,97.0073151035679,0.392389139744769
2731,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:17:57,38.0050888062,-85.708366394,"752 KY-61, Shepherdsville, KY 40165, USA",955.7110124243903,6504,0,909.0,31.26278536518793,0.12381301134727894
2732,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:31:25,38.0048217773,-85.7040252686,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.9914967300283,6505,0,808.0,381.63280946010354,1.7003442005648177
2733,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:35:49,38.0045509338,-85.7063369751,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.813693489137,6506,0,264.0,204.83629215604773,2.7932221657642873
2734,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:43:56,38.0048103333,-85.7090835571,"752 KY-61, Shepherdsville, KY 40165, USA",955.6424729853356,6507,0,487.0,242.4463666498625,1.792211334578039
2735,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:51:06,38.0047912598,-85.704536438,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.9542009096207,6508,0,430.0,398.5359291268753,3.3365798717598865
2736,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:53:07,38.0048980713,-85.70664978030001,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8160535254718,6509,0,121.0,185.60349327723674,5.522087403289688
2737,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 10:59:40,38.0050048828,-85.70883178710001,"752 KY-61, Shepherdsville, KY 40165, USA",955.6731985791818,6510,0,393.0,191.6093273833914,1.755199945496715
2738,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 11:14:36,38.0052146912,-85.7079467773,"752 KY-61, Shepherdsville, KY 40165, USA",955.7485644631745,6511,0,896.0,81.00057788774842,0.32544875044184635
2739,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 11:29:38,38.0045967102,-85.70831298830001,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6808095207144,6512,0,902.0,75.86223276595027,0.30277609529647553
2740,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 11:46:06,38.0049858093,-85.7111587524,"244 Mallard Crossing Dr, Shepherdsville, KY 40165, USA",955.5117177450398,6513,0,988.0,253.14293755492423,0.9223831732770519
2741,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 12:00:09,38.0044898987,-85.7096252441,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.5831234187447,6514,0,843.0,145.28251460189279,0.6204235499013215
2742,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 12:29:28,38.0047683716,-85.7085800171,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6742458824963,6515,0,1759.0,96.7035152783909,0.19791509664707632
2743,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 12:59:37,38.005027771,-85.7079315186,"752 KY-61, Shepherdsville, KY 40165, USA",955.7367460036761,6516,0,1809.0,63.74143773636397,0.12684863231117208
2744,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 13:14:36,38.0049781799,-85.7079467773,"752 KY-61, Shepherdsville, KY 40165, USA",955.732281481725,6517,0,899.0,5.67581166688549,0.022728500557049794
2745,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 14:24:25,38.0049324036,-85.7077484131,"752 KY-61, Shepherdsville, KY 40165, USA",955.7427852346227,6518,0,4189.0,18.1157717642016,0.015568579219652844
2746,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 14:39:35,38.0052261353,-85.7076873779,"752 KY-61, Shepherdsville, KY 40165, USA",955.7672088010055,6519,0,910.0,33.10676234267421,0.13097180706991995
2747,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 14:54:05,38.004486084,-85.7089538574,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6290767544273,6520,0,870.0,138.1914608973609,0.5718267347477003
2748,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 15:01:16,38.0048675537,-85.7080154419,"752 KY-61, Shepherdsville, KY 40165, USA",955.7199385926458,6521,0,431.0,92.5471169398772,0.7730153619108072
2749,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 15:16:14,38.0049247742,-85.7081222534,"752 KY-61, Shepherdsville, KY 40165, USA",955.7165252161542,6522,0,898.0,11.320112460704506,0.04538129716986216
2750,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 15:27:33,38.0045928955,-85.7078323364,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.713635173432,6523,0,679.0,44.81466745995609,0.23760353881567298
2751,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 15:31:32,38.0053672791,-85.7071609497,"752 KY-61, Shepherdsville, KY 40165, USA",955.8131644579868,6524,0,239.0,104.31534187424967,1.5712771160974845
2752,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 15:46:40,38.0046043396,-85.7085800171,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6629527734918,6525,0,908.0,150.5662577251736,0.5969587310689703
2753,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 16:01:42,38.0048942566,-85.705581665,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8893261467394,6526,0,902.0,264.7606343183082,1.0566943276562188
2754,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 16:16:41,38.0047035217,-85.7076339722,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.73490652542,6527,0,899.0,181.12039718652827,0.7252874637057862
2755,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 16:20:46,38.0056266785,-85.7034301758,"972 Conestoga Pkwy, Shepherdsville, KY 40165, USA",956.0878659356869,6528,0,245.0,382.47919183367736,5.6201024106173
2756,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 17:08:55,38.0047683716,-85.7079467773,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.7178372801657,6529,0,2889.0,407.20306778024883,0.5074181529971948
2757,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 17:24:05,38.004901886,-85.70822143550001,"752 KY-61, Shepherdsville, KY 40165, USA",955.7081219315917,6530,0,910.0,28.28463945222471,0.111895276953856
2758,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 17:53:55,38.0046348572,-85.70823669430001,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6886877811594,6531,0,1790.0,29.73166163554323,0.05979552060779644
2759,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 18:20:21,38.0052032471,-85.7091217041,"752 KY-61, Shepherdsville, KY 40165, USA",955.6669002984103,6532,0,1586.0,100.06758671390247,0.22713954109082526
2760,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 18:20:57,38.0049209595,-85.706741333,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8113262824171,6533,0,36.0,210.97542496984246,21.097542496984246
2761,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 18:42:01,38.0051727295,-85.7079391479,"752 KY-61, Shepherdsville, KY 40165, USA",955.7462007022491,6534,0,1264.0,108.65257634978978,0.30945354023674304
2762,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 19:10:51,38.0049629211,-85.7073669434,"752 KY-61, Shepherdsville, KY 40165, USA",955.7711466057747,6535,0,1730.0,55.314367859501516,0.11510504294462744
2763,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 19:21:46,38.0048027039,-85.708480835,"752 KY-61, Shepherdsville, KY 40165, USA",955.6834370343053,6536,0,655.0,99.23964365107304,0.545439262815058
2764,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 19:32:42,38.005153656,-85.7088241577,"752 KY-61, Shepherdsville, KY 40165, USA",955.6839670136014,6537,0,656.0,49.28754463519941,0.27048042787609433
2765,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 20:14:32,38.0052566528,-85.7081604004,"752 KY-61, Shepherdsville, KY 40165, USA",955.7367483339181,6538,0,2510.0,59.29171957856504,0.08503991652702557
2766,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 20:27:32,38.004863739,-85.7096481323,"752 KY-61, Shepherdsville, KY 40165, USA",955.6072879925134,6539,0,780.0,137.52043547970547,0.6347097022140252
2767,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 20:42:12,38.0046348572,-85.70741271969999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.745411072478,6540,0,880.0,197.56904519944175,0.8082370030886253
2768,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 20:57:22,38.0045967102,-85.7070541382,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.767471033709,6541,0,910.0,31.712936507228978,0.1254577707978289
2769,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 21:12:10,38.0050010681,-85.70771789550001,"752 KY-61, Shepherdsville, KY 40165, USA",955.7496132053695,6542,0,888.0,73.53365503424514,0.29810941230099386
2770,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 21:27:10,38.0049819946,-85.7085571289,"752 KY-61, Shepherdsville, KY 40165, USA",955.6905290417726,6543,0,900.0,73.58464597094947,0.29433858388379786
2771,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 21:42:02,38.0051307678,-85.7089920044,"752 KY-61, Shepherdsville, KY 40165, USA",955.6708375180594,6544,0,892.0,41.5516541083382,0.16769725873320349
2772,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 22:42:50,38.0057983398,-85.708114624,"752 KY-61, Shepherdsville, KY 40165, USA",955.777195062963,6545,0,3648.0,106.89612998574904,0.10548960195962077
2773,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 22:57:40,38.0046768188,-85.7084732056,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6752954403805,6546,0,890.0,128.64448312376516,0.5203597070174771
2774,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 23:27:21,38.0046005249,-85.708366394,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6773957266129,6547,0,1781.0,12.635352264305839,0.02554029654772657
2775,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 23:42:02,38.0046653748,-85.70854187009999,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6697808094021,6548,0,881.0,16.98710709745995,0.06941383149926882
2776,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-14 23:57:00,38.0047073364,-85.7078399658,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.7209883377903,6549,0,898.0,61.694997028758564,0.24732960946941074
2777,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 00:12:11,38.0049285889,-85.70831298830001,"752 KY-61, Shepherdsville, KY 40165, USA",955.7036580506389,6550,0,911.0,48.21201937279177,0.19051950575417168
2778,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 00:27:10,38.0047492981,-85.7091522217,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6335440951786,6551,0,899.0,76.20973978689918,0.30517804586522473
2779,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 00:42:11,38.0049362183,-85.7075195313,"752 KY-61, Shepherdsville, KY 40165, USA",955.7588040762793,6552,0,901.0,144.59888767201718,0.5777536022411341
2780,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 00:56:51,38.0047187805,-85.7075500488,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7417343724818,6553,0,880.0,24.33301841493673,0.09954416624292299
2781,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 01:12:11,38.005027771,-85.7081680298,"752 KY-61, Shepherdsville, KY 40165, USA",955.7204650584114,6554,0,920.0,64.1468260877421,0.2510093194737734
2782,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 01:26:50,38.0047950745,-85.7070159912,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7837522133023,6555,0,879.0,104.23441701677322,0.4268986362461702
2783,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 01:41:51,38.0047187805,-85.7079696655,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.7128476181346,6556,0,901.0,84.01410851708417,0.3356834524544984
2784,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 01:56:59,38.0043144226,-85.7081985474,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6692540972754,6557,0,908.0,49.24750807199222,0.19525443728983702
2785,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 02:12:21,38.0047912598,-85.7078399658,"752 KY-61, Shepherdsville, KY 40165, USA",955.7267658889199,6558,0,922.0,61.65057715536959,0.2407180886760635
2786,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 02:26:50,38.004650116,-85.7080917358,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6997171734472,6559,0,869.0,27.081223170983318,0.11218918689935552
2787,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 02:41:59,38.0048217773,-85.7087936401,"752 KY-61, Shepherdsville, KY 40165, USA",955.6632176188458,6560,0,909.0,64.41318569451823,0.2551017255228445
2788,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 02:57:01,38.0059013367,-85.7064971924,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.895623525643,6561,0,902.0,234.3682543103571,0.9353943631012034
2789,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 03:11:59,38.0050048828,-85.7078933716,"752 KY-61, Shepherdsville, KY 40165, USA",955.7377962325064,6562,0,898.0,157.8483764861604,0.6327997275614449
2790,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 03:27:00,38.0041694641,-85.70807647710001,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6676786198137,6563,0,901.0,94.29909822764591,0.3767777509650669
2791,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 03:42:01,38.0048904419,-85.7082290649,"752 KY-61, Shepherdsville, KY 40165, USA",955.7068088513098,6564,0,901.0,81.30170847320089,0.3248458940105696
2792,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 03:57:09,38.0048484802,-85.7081756592,"752 KY-61, Shepherdsville, KY 40165, USA",955.7075963052592,6565,0,908.0,6.610117224187652,0.026207513223651488
2793,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 04:11:51,38.0048370361,-85.7076644897,"752 KY-61, Shepherdsville, KY 40165, USA",955.7419970975632,6566,0,882.0,44.819283594980504,0.1829358514080837
2794,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 04:27:20,38.0049972534,-85.70802307129999,"752 KY-61, Shepherdsville, KY 40165, USA",955.7283426555928,6567,0,929.0,36.12872869937498,0.14000368494913878
2795,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 04:42:01,38.0052261353,-85.7074050903,"752 KY-61, Shepherdsville, KY 40165, USA",955.786641088724,6568,0,881.0,59.84735316911818,0.24455218094077805
2796,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 04:57:00,38.0048522949,-85.7078933716,"752 KY-61, Shepherdsville, KY 40165, USA",955.7272913363747,6569,0,899.0,59.669902623889065,0.2389451050567304
2797,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 05:12:21,38.004901886,-85.7075500488,"752 KY-61, Shepherdsville, KY 40165, USA",955.7543397091853,6570,0,921.0,30.59175258196381,0.11957688305653606
2798,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 05:27:00,38.0048446655,-85.7072982788,"752 KY-61, Shepherdsville, KY 40165, USA",955.767732683787,6571,0,879.0,22.965798316444054,0.0940578770639347
2799,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 05:41:49,38.0043334961,-85.7069702148,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7551301240735,6572,0,889.0,63.714146289083146,0.2580100412156348
2800,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 05:57:00,38.0047874451,-85.7086029053,"752 KY-61, Shepherdsville, KY 40165, USA",955.6739834855505,6573,0,911.0,151.74398974103198,0.5996469407988091
2801,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 06:12:00,38.0047225952,-85.7076644897,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7341187156369,6574,0,900.0,82.56278227757697,0.33025112911030785
2802,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 06:27:00,38.0047492981,-85.7089920044,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6445727904224,6575,0,900.0,116.38745807030719,0.4655498322812288
2803,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 06:42:00,38.0049743652,-85.70774078369999,"752 KY-61, Shepherdsville, KY 40165, USA",955.7461992517561,6576,0,900.0,112.48376239914153,0.4499350495965661
2804,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 06:57:11,38.0052986145,-85.7083816528,"752 KY-61, Shepherdsville, KY 40165, USA",955.7244073325178,6577,0,911.0,66.75075886951986,0.26377906907823434
2805,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 07:12:00,38.0052680969,-85.70831298830001,"752 KY-61, Shepherdsville, KY 40165, USA",955.7270327308764,6578,0,889.0,6.909349017907049,0.027979366101760828
2806,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 07:27:10,38.0047607422,-85.7094345093,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6149007688286,6579,0,910.0,113.34273430623274,0.448388839013668
2807,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 07:42:11,38.0046920776,-85.7077484131,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7262404450435,6580,0,901.0,147.9745540006444,0.5912412812456379
2808,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 07:56:59,38.004486084,-85.7079162598,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.7005046813333,6581,0,888.0,27.228646329086356,0.11038640403683658
2809,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 08:12:11,38.0048828125,-85.7074432373,"752 KY-61, Shepherdsville, KY 40165, USA",955.7603796301735,6582,0,912.0,60.547859491397915,0.239004708518676
2810,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 08:27:09,38.0038604736,-85.7068786621,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7288739235389,6583,0,898.0,124.01410736422746,0.49716123219512126
2811,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 08:42:20,38.0048942566,-85.70745849609999,"752 KY-61, Shepherdsville, KY 40165, USA",955.7601170344326,6584,0,911.0,125.71697836819199,0.4967959628161264
2812,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 08:56:51,38.0047492981,-85.7064208984,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8215698544,6585,0,871.0,92.35808907646665,0.38173262993717566
2813,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 09:12:10,38.0044441223,-85.70965576169999,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.5778709540596,6586,0,919.0,285.5437828200664,1.1185610643658748
2814,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 09:26:50,38.0047874451,-85.7075271606,"752 KY-61, Shepherdsville, KY 40165, USA",955.748036996674,6587,0,880.0,190.42907391794594,0.7790280296643244
2815,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 09:42:11,38.0044326782,-85.706703186,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7803411626987,6588,0,921.0,82.29490399488152,0.32167389183667044
2816,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 09:57:10,38.0065765381,-85.7110900879,"148 Goldeneye Ct, Shepherdsville, KY 40165, USA",955.6259978062496,6589,0,899.0,452.42900727634117,1.8117290613958046
2817,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:01:29,38.0047569275,-85.7068099976,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7953075851602,6590,0,259.0,426.239857013545,5.924569441114912
2818,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:11:17,38.0047302246,-85.70686340329999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7897927682762,6591,0,588.0,5.543556048864845,0.033940139074682726
2819,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:19:04,38.0046653748,-85.707069397,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.771147268711,6592,0,467.0,19.44188277941548,0.14987318630812788
2820,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:32:13,38.0048522949,-85.7080078125,"752 KY-61, Shepherdsville, KY 40165, USA",955.7194133008645,6593,0,789.0,84.83424707531661,0.3870764125109504
2821,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:39:27,38.0047988892,-85.708366394,"752 KY-61, Shepherdsville, KY 40165, USA",955.6910522836806,6594,0,434.0,31.98418628300483,0.2653066143290723
2822,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:52:23,38.0042991638,-85.7053222656,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8662267602099,6595,0,776.0,272.53082848045835,1.2643182764557346
2823,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 10:56:23,38.0044517517,-85.70658111569999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7900581749864,6596,0,240.0,111.62980153717038,1.6744470230575557
2824,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 11:11:43,38.0044975281,-85.7081756592,"1145 Northside Ave, Shepherdsville, KY 40165, USA",955.6834351793516,6597,0,920.0,139.84641867111387,0.5472251165391412
2825,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 11:26:15,38.0051307678,-85.7083969116,"752 KY-61, Shepherdsville, KY 40165, USA",955.7118007287912,6598,0,872.0,73.05575063124816,0.3016063099455199
2826,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 11:42:54,38.004776001,-85.7073059082,"752 KY-61, Shepherdsville, KY 40165, USA",955.7624805638941,6599,0,999.0,103.44268389402076,0.37276642844692165
2827,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 11:58:04,38.0052032471,-85.70804595950001,"752 KY-61, Shepherdsville, KY 40165, USA",955.7409491502041,6600,0,910.0,80.40757742679601,0.3180959106994128
2828,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 12:13:23,38.0049095154,-85.7069473267,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7963572636686,6601,0,919.0,101.68080615572475,0.39831436578956375
2829,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 12:16:40,38.0047187805,-85.7073974609,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7522388062604,6602,0,197.0,44.79440760283775,0.8185780069554107
2830,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 12:19:41,38.0048522949,-85.707611084,"752 KY-61, Shepherdsville, KY 40165, USA",955.7467240309337,6603,0,181.0,23.897553816131886,0.4753104626412972
2831,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 12:27:14,38.0048561096,-85.7075500488,"752 KY-61, Shepherdsville, KY 40165, USA",955.7511883483743,6604,0,453.0,5.366201200209527,0.04264530755133399
2832,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 12:35:01,38.0048904419,-85.70710754390001,"752 KY-61, Shepherdsville, KY 40165, USA",955.7840145129338,6605,0,467.0,38.97066602412251,0.3004162691367046
2833,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 12:49:51,38.004573822,-85.7050247192,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.90561675033,6606,0,890.0,185.91452437415765,0.7520138064572669
2834,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 13:04:52,38.0051994324,-85.7073135376,"752 KY-61, Shepherdsville, KY 40165, USA",955.7911051847166,6607,0,901.0,212.32888162870378,0.8483728899704036
2835,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 13:19:41,38.0049476624,-85.7060470581,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8609614275506,6608,0,889.0,114.47777730323197,0.4635770509467212
2836,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 13:34:13,38.0045509338,-85.7061386108,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8273503421285,6609,0,872.0,44.85166157470695,0.18516741017080854
2837,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 13:50:11,38.0050048828,-85.7060012817,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8680516586979,6610,0,958.0,51.907406653309685,0.19505914817527648
2838,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 13:53:49,38.0049743652,-85.705406189,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.906921226384,6611,0,218.0,52.2668506158408,0.8631223037478298
2839,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 14:09:20,38.0046882629,-85.70719146729999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.7643191211288,6612,0,931.0,159.67320682098287,0.6174259340016524
2840,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 14:23:41,38.0048027039,-85.70547485350001,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.890378315107,6613,0,861.0,150.98951595368268,0.6313150492836908
2841,sensitech-AE73510,JNJSHPJOM-KK1891,2021-04-15 14:39:39,38.0050773621,-85.70553588870001,"926 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.9050811741619,6614,0,958.0,31.014994148324313,0.116549038553202
